179.6	PASS	01001100010000010010010011011000
182.129	PASS	01001000110110100000100000000100
184.601	PASS	01100010010001000110001111111001
187.106	PASS	01110111111111111010001011010101
189.608	PASS	00110000000110111000101101111111
192.102	PASS	01100000011000110101011110000101
194.625	PASS	00011010000001110000111000110011
197.115	PASS	01000101001101010100001110011110
199.609	PASS	00101011111010100101110110010001
202.1	PASS	00100111101001001111000100011101
204.614	PASS	00111101110100011011101101000000
207.103	PASS	00010100010111001000011001110101
209.669	PASS	01000110011111110111010111000100
212.159	PASS	01011010000011001011101100000100
214.66	PASS	01111001110010100011000111001011
217.102	PASS	01001001100010110100010011100100
219.614	PASS	01010110010101111111101001110100
222.201	PASS	00101001111111000000000111110101
224.665	PASS	01011111111001001001000101011011
227.146	PASS	00010111000000110001111010001100
239.603	PASS	01111111011110100010111110000001
242.115	PASS	00101110110001001111111110001001
244.601	PASS	00000111011001001001001101011100
247.143	PASS	01011100000001101000000011001110
249.611	PASS	00101110111100101000001110010101
252.11	PASS	00110011100111001100001101000111
254.686	PASS	01111000110110001000010011001001
257.296	PASS	01001110111101011110011000011010
259.621	PASS	01110001110101011101110101110101
262.167	PASS	00001111101111100110011010110110
264.601	PASS	00011101010010010011111011001101
267.128	PASS	00110011101110100001001111000000
269.602	PASS	01111101011001101011110011000111
272.153	PASS	01100011111100111110110100100010
274.611	PASS	00100011010101011000011001110010
277.145	PASS	01000011111011011011100001111101
279.602	PASS	00101011111010110011100101100010
282.101	PASS	01100000000001000110011101110100
284.708	PASS	01000001001001000010000111101011
287.102	PASS	00101011001011101110110010110110
289.644	PASS	00010101101101101011011011100000
292.171	PASS	00001110101000000011011101000011
294.681	PASS	00111000100011000001011100110101
297.111	PASS	01110101010001111011010110010011
299.779	PASS	00110110111000100000001000001100
302.1	PASS	00101111111101000111110111111010
304.629	PASS	01011100011110101100000010101110
307.146	PASS	01111111000000000000111011110000
309.638	PASS	01011100110101001110111110110011
312.144	PASS	00011111110001010000000001100010
314.64	PASS	00111110100111000011001000111001
317.124	PASS	00000000101001010101110001001100
319.602	PASS	01101000010011101000000111101000
322.159	PASS	01111010001100101101101111010111
324.618	PASS	00100000111111110011111011101110
327.11	PASS	01010101011111001000110000101110
329.645	PASS	01100011110101110100101111011010
332.108	PASS	01001011101101010000100001101011
334.625	PASS	01011010001110111100111110100001
337.119	PASS	00001100101111001000000101001111
339.61	PASS	00101011110011010111000000010001
342.104	PASS	00111100011110001000001010001110
344.612	PASS	00001011110000110101011110100110
347.15	PASS	01000101101011110101100101010010
349.686	PASS	01111011000100010011101000111011
352.111	PASS	00101000000001100011011010011100
354.601	PASS	00101111111010110101000001001011
357.126	PASS	00000001111001001000010010000001
359.707	PASS	01000001101101110011001000011111
362.8	PASS	01100010001110111011001011101101
367.111	PASS	01101111110001110000001010000101
369.606	PASS	01110010011101101010001100010111
372.122	PASS	01001010110011010111010110110110
374.742	PASS	01110110111010110010011000010111
377.108	PASS	01001000000100011110110011111111
379.605	PASS	00010000110111100111111001010000
382.112	PASS	01111111001101101011111011010110
384.648	PASS	01100011001010110001010011011001
387.129	PASS	00100001011001011110010101101100
389.603	PASS	00101000101110010010011010010101
392.118	PASS	00010011100101000001010100010110
394.601	PASS	01011110111101000110000101100100
397.115	PASS	01111110001001100001110011101111
399.602	PASS	01111000001101011100111110011100
402.209	PASS	00010100110100010100100001101100
404.77	PASS	00110111111010011011010100100001
407.109	PASS	01010000011100101010011000110100
409.608	PASS	00010110111111011100100100101111
412.128	PASS	01101111101000110011100001110011
414.607	PASS	01000100110011110011111101000111
417.115	PASS	00000010010000110111000110011100
419.62	PASS	00011001110101111011100111101101
422.261	PASS	00100001111011111000001111011100
424.626	PASS	01110011101110011111000111101011
427.14	PASS	00110100101110011011011010101000
429.645	PASS	00001100100001101110101010100011
432.135	PASS	01101101100101100111100111000001
434.657	PASS	00110010000100111010011000011100
437.117	PASS	00100111111111101001000111110011
439.612	PASS	00111010000111111111110100001000
442.114	PASS	00001010000111010011011000001000
444.607	PASS	00000011110001100100110001101000
447.215	PASS	01001111110000100100000111000111
449.604	PASS	01011010011011001001100010111001
452.14	PASS	00001111100111101100100000010000
454.625	PASS	00000001011000001001101001110011
457.114	PASS	01101101001110111111010010111001
459.61	PASS	01111011001111111101010110110101
462.136	PASS	00011011111001111001110101001010
464.669	PASS	00000011000001110111001110010110
467.157	PASS	01011110001101010111111001100111
474.618	PASS	00001111000101011010011111001111
477.109	PASS	01010110101111000000111011000101
479.617	PASS	01010100011011011101001111111111
482.144	PASS	01110110011110010011010110100110
484.6	PASS	00001111101100010110001000001110
487.489	PASS	01000110100111001000110100101110
489.629	PASS	01001111111110001110101100111001
492.183	PASS	01011111000110110001010000110011
494.603	PASS	01101010110010110101000100001100
497.112	PASS	01001010001101100010000110011010
499.638	PASS	00100111110110000010101110000110
502.107	PASS	01100001000100010111111011011001
504.628	PASS	01000011100111110000101001011000
507.3	PASS	01111110011000000011101000010110
509.605	PASS	01011111100001011011101100101011
512.141	PASS	01000100110000110011010100001011
514.63	PASS	01101011110011111000100001110001
517.115	PASS	00000110000001101110101000000011
519.668	PASS	00101111111011010110111000001100
522.132	PASS	00001100110100111110111001101001
524.617	PASS	00101101110010010011011000010011
527.125	PASS	01110100111111010011000011100000
529.613	PASS	00011010100100111111111000100001
532.118	PASS	01101010000100010011011000101000
534.619	PASS	00001111111110101011001001111111
537.136	PASS	00010011110111001011100000001011
539.622	PASS	01111111101101101110010001011100
542.127	PASS	01000000010010101001010110000101
544.601	PASS	01100000100111100110111110111100
547.104	PASS	01000001101110011101000100110010
549.6	PASS	00001110010101010100101101010100
552.108	PASS	00000001110001000111111100100110
554.609	PASS	00001011011101111001100010110010
557.12	PASS	01011000110010011101001111111111
559.603	PASS	00101010011111010011011111100011
562.131	PASS	00000010111000000010110111100000
564.602	PASS	01001011111000111100111010011001
567.122	PASS	01011001000100001100010110111011
569.605	PASS	01011100001001011010010110101011
572.109	PASS	00101011100111111010110011010000
574.614	PASS	00000000000010101010001000010000
577.1	PASS	00111010000101011100100001110101
579.67	PASS	01101100000110111001011100011101
582.103	PASS	00000111010111100010100001011110
584.634	PASS	00110110101011000011011100011001
587.148	PASS	01100100010101010110011001011001
589.622	PASS	00100010101100101001000010000101
592.102	PASS	01111001001011100001110110001110
594.602	PASS	01000010100101101001001111001001
597.104	PASS	00101011110000001001001101000110
599.614	PASS	01110000000001001110111100011010
602.108	PASS	01010011111011011100110101101010
609.637	PASS	01000000110001110010000000111011
612.217	PASS	01010001000101010010001010110110
614.639	PASS	01000010100110100000010001010000
617.139	PASS	00001101100100010100001001011001
619.646	PASS	00111011100110101110100000000100
622.199	PASS	00110110111101100111110100101110
624.61	PASS	01110000100101000111001100110010
627.109	PASS	00100010000101110001000101011100
629.663	PASS	00011000011101001100000010000000
632.1	PASS	00011001000010100010000000001011
634.618	PASS	01100111101111011011111100000100
637.1	PASS	01011010010001111101010011010001
639.615	PASS	00100001111001010001001110100101
642.1	PASS	01000110011011001100011100000101
644.607	PASS	00001111011111100011110101100010
647.113	PASS	00101000111011111111010011100000
649.603	PASS	00100001101101011011001100011111
652.119	PASS	00100000000000101100100110000011
654.644	PASS	00010110111110111100011111100000
657.117	PASS	01101011111111110100111011101001
659.918	PASS	01000110100101011101101001100011
664.633	PASS	00101110100101111110001110001001
667.104	PASS	01110101110110110100111101000100
669.64	PASS	00010001001100010011010111001111
672.114	PASS	00110101110000111011000111011010
674.61	PASS	01000010110100010111101011001001
677.1	PASS	01000110110101000100010001100100
679.646	PASS	00011001110101100010010110010000
682.112	PASS	00111010001111000001111000110000
684.606	PASS	01000000111000011111111100101110
687.1	PASS	00110101001110000100011001001001
689.6	PASS	00000001100011100111110111101011
692.119	PASS	00110001111011001101000000011001
694.615	PASS	00110010010100100011001011101010
697.152	PASS	00110010100011001011101001110101
699.604	PASS	00110101001001010111000101000000
702.161	PASS	00101101001011100011110000000010
704.607	PASS	00110110011001011011111001111010
707.104	PASS	01010001101111000101011101111100
709.607	PASS	00100100000100111011011111010000
712.124	PASS	00001010100010001100101100110001
714.668	PASS	00011010110101000000001101011110
717.104	PASS	01010101001010010001111000010100
719.602	PASS	01111110011101011101111010111001
722.109	PASS	01101100011100011000010010001011
726.322	PASS	00010000101101001111100101001100
729.608	PASS	01100010100101000111110111110111
732.1	PASS	00000010110110100001010110110001
734.6	PASS	00111011110001100001100011101101
737.108	PASS	01001010100011101000111001000011
739.659	PASS	01010101000111011111011011110010
742.135	PASS	00100010001111111011010110000110
744.62	PASS	00000100101001101000000111111011
747.168	PASS	01001111100111111000100000011111
749.625	PASS	01110010101000011101010000001111
752.184	PASS	01011110011010010101111110010100
754.624	PASS	01011000000000100001110111111000
757.111	PASS	01110010111111011011000111101011
759.614	PASS	01101101101010111111011001000111
762.106	PASS	00110100101101011110011110010001
764.642	PASS	00010010011101011111101110100000
767.129	PASS	01111111110110101100111011010111
769.602	PASS	01110110010000011100011011010100
772.112	PASS	01011000011001001100010011110011
774.625	PASS	00111111101111100101101011011011
777.107	PASS	01101010001111110000000010001110
779.61	PASS	01001110001111011010000100100000
782.12	PASS	00110000000111010110010000000001
784.624	PASS	01011001100100001001011001010100
787.108	PASS	00100011011111011001001010111100
789.614	PASS	00001001001011001000011011011000
792.123	PASS	01001010010010001101001110011100
794.631	PASS	01110011001111001100110011011101
797.109	PASS	00011100101011011111110001000110
799.604	PASS	01100010100011010110011001011111
802.106	PASS	00110001001111000001100110000101
804.605	PASS	01100000101011111000010000000011
807.117	PASS	00100011000001000001001010001100
809.64	PASS	01100000010111011011011101001001
812.106	PASS	00101000101011000100101100001100
814.661	PASS	01000111011100110001010110110000
817.104	PASS	01010100100101001111101001110101
819.608	PASS	00000000110001110100001010110101
822.103	PASS	00011001111011000111100101111001
824.63	PASS	01110100000110110000010000111010
827.104	PASS	00011001101100101011011101100011
829.625	PASS	00100100001001011101000111000011
832.134	PASS	00101110111011100110101110111111
834.611	PASS	00100110111000111110000010101011
837.109	PASS	00111010101100110000111001111111
839.613	PASS	01000001011111001101000111110100
842.105	PASS	01101001101111000000101111000010
844.643	PASS	00111000101010000010001111001001
847.105	PASS	00100110110001010111111000101110
849.608	PASS	01101111110111110001000111100100
852.199	PASS	00011110000011111100100100011101
854.616	PASS	00011110010111001001111001010110
857.136	PASS	01010010100111110010111110101100
859.616	PASS	01010000111100101110111110010100
862.171	PASS	01111101010011110000011100010000
864.609	PASS	01001111010110001110101110110101
867.104	PASS	01010110110110101110000011000101
869.601	PASS	00111011110110101101001000001111
872.135	PASS	00011011000101001111010101111100
874.6	PASS	01111101000000001010110111000111
877.122	PASS	00110111100100010010001111101110
879.606	PASS	00011001110011011111101011000010
882.12	PASS	00100010000010011110001111001010
884.605	PASS	00110111010010011111010000111011
887.108	PASS	01011000010000010110100111011000
889.665	PASS	00101110100011000001000100101100
892.115	PASS	01101101101110110111011110010011
894.64	PASS	00101110101001111000110000101101
897.156	PASS	01111001111000111111011001001000
899.6	PASS	01100101001111100010111101111100
902.131	PASS	01010101100111111010100111010001
904.631	PASS	01100101010001100000010001000001
907.105	PASS	01010111110000010111101101011000
909.611	PASS	01011111100010001111101101101010
912.108	PASS	00011010001100100001110100100110
914.666	PASS	01010000000101111011011100111001
917.128	PASS	01000100111111100010100001000011
919.6	PASS	00001010000001010110101000011000
922.116	PASS	01101001011110000101001011001011
924.616	PASS	01011010100000111100001110000101
927.106	PASS	00000000100110010111111100110000
929.6	PASS	01011101011011010010100010011110
932.12	PASS	00101001100001011100110011111101
934.601	PASS	00001111010101010000101101010111
937.15	PASS	00011000010110111000010010011110
939.6	PASS	00100000010111111010110110010000
942.138	PASS	01101001011110111101100110001010
944.6	PASS	01000010000001110010100100100000
947.124	PASS	01100100000111010001010110111101
949.6	PASS	00110001011111100101111010100100
952.107	PASS	01011111011101110111101001011110
954.609	PASS	00011101000000101110001001001001
957.102	PASS	00101000010101100011010110000000
959.637	PASS	00110011110100100111101100110000
962.102	PASS	00111111100101011010011011100100
964.618	PASS	01111001111111111110001101011000
967.112	PASS	00001110101001101110010011111011
969.602	PASS	01101111000000110010001001000000
972.1	PASS	00110110101111011101000010110000
974.61	PASS	01100111110011111110111011100011
977.104	PASS	00000100010011001010111001010100
979.627	PASS	01000110010010010000111100000000
982.14	PASS	01100110011101111110110100001100
984.626	PASS	01001011011010111110001101100010
987.1	PASS	00011000000111010101110110011101
989.6	PASS	00101111111011001111101011001001
992.117	PASS	01101111010001001011101010110011
994.617	PASS	00001001001111010111011011010111
997.104	PASS	00100010010001010010000111111110
999.602	PASS	01101000101110101011110001000101
1002.13	PASS	00111011100111101000101110111010
1004.61	PASS	00100101111001110111111011101010
1007.1	PASS	00000001001111010100100000010111
1009.62	PASS	01011110010001111101111010100011
1012.11	PASS	01000000011010011100111110110000
1014.61	PASS	01100010110000100100110011011001
1017.1	PASS	01000010010000110110110100110110
1019.6	PASS	01011000101101110001011000110110
1022.49	PASS	01011100000100110110000010111010
1024.61	PASS	01111100001100111000001010001111
1027.11	PASS	00011001110000001011100111111101
1029.73	PASS	00111011111100101001111001000000
1032.11	PASS	00110101011100111001101001111111
1034.61	PASS	00111000101001000010001101000011
1037.11	PASS	00100000000001110010000011000010
1039.73	PASS	00110011111101111011000011111011
1042.12	PASS	01001010100001000100100101100100
1044.64	PASS	00110010111011100110101001110100
1047.11	PASS	01000010100011101111111111001011
1049.63	PASS	00111010001110111000101010010000
1052.11	PASS	00011011000001100001000111001110
1054.6	PASS	00101011011110101111100100111110
1057.16	PASS	00010110100000010110101110111111
1059.62	PASS	00001010110010001101010000100100
1062.12	PASS	00000110110111111000110100000100
1064.61	PASS	00111110101000110000010100100010
1067.1	PASS	01000000101001100001101101001110
1069.62	PASS	01011001010010101011111100001010
1072.14	PASS	00111010010001000101011101010010
1074.62	PASS	01011100110000001110011001100000
1077.2	PASS	01111100010101001101100000110010
1079.6	PASS	00100110001111011111101001100011
1082.13	PASS	00101111000000011000110100110010
1089.6	PASS	00110101011100001110010011111001
1092.16	PASS	00000110110010001011001011011000
1094.63	PASS	01100010010101011000011001100010
1097.11	PASS	01011100111010011011111001011101
1099.71	PASS	01110101110100001111101101010010
1102.11	PASS	01101011001001000000000011101011
1104.6	PASS	00001000101110000111101101000001
1107.1	PASS	00000111101000111110110011100000
1109.6	PASS	00011011000101000110101000001011
1112.14	PASS	01011001001111100000011000010000
1114.66	PASS	01110111000000000011001000110101
1117.12	PASS	00101101111000000111001010011100
1119.6	PASS	01101010100001000111011101001011
1122.13	PASS	00011110101101000001001110001111
1124.6	PASS	01000000011100000010000100001000
1127.11	PASS	00000001100010001011010101000101
1129.95	PASS	00110110001101001100010111001100
1132.11	PASS	01000010101001011110111111100001
1134.65	PASS	00011100001001111011111011110110
1137.11	PASS	01110101011010100001011011101010
1139.67	PASS	00001000000001101001100011011111
1142.18	PASS	01101001000111100101110010010110
1144.61	PASS	01001000010100001011000111000100
1147.1	PASS	00101001110001101101111111110011
1149.61	PASS	00111111100110001101111111110010
1152.11	PASS	01001101100101101010100101111100
1154.68	PASS	01011110010100010011001110101111
1157.1	PASS	00100101000110000101011010001001
1159.63	PASS	01100000110110010100111101100101
1162.1	PASS	01011010111010111010000110001111
1164.63	PASS	00100011101110111110000111101011
1167.1	PASS	00000011111011010001110110100001
1169.61	PASS	01000100001101000011011100001010
1172.12	PASS	01000000000010011001010010000001
1174.6	PASS	00110100111101001100000111111111
1177.11	PASS	00110000111011000110011110000010
1179.63	PASS	01110000011111111010000011100101
1182.1	PASS	01001011000111000101010000010110
1184.6	PASS	00110000110101001001011011100000
1187.15	PASS	01010100111111010110010100101011
1189.61	PASS	01000111111111010001010110100100
1192.12	PASS	00111000100101111110011011101000
1194.61	PASS	01111100101110001010011001011110
1197.1	PASS	00111110101100101010010101001010
1199.61	PASS	01000010100000011011110101101110
1202.11	PASS	01010011101110111010001011011110
1204.64	PASS	01000011110000011100011111000100
1208.03	PASS	01100111001000100011011110011100
1214.6	PASS	01110111110011111001101100100001
1217.11	PASS	01011110110100011101000011111010
1219.61	PASS	00100000111011101111110110111000
1222.12	PASS	00101010010100110100101111101100
1224.63	PASS	01000010100111011000100010101001
1227.12	PASS	01110100011101110011000101101001
1229.66	PASS	00111101010011010010000000111011
1232.12	PASS	00010010011111110010000011101110
1234.64	PASS	01011000010010101111001010111110
1237.19	PASS	00100000100001101100010100111011
1239.61	PASS	01101111111111101011010100101011
1242.1	PASS	00111011001010000101001101111110
1244.6	PASS	01010100100000011001001110001001
1247.1	PASS	00000110111111010011001010110111
1249.6	PASS	01011001000011001000111111110110
1252.1	PASS	01000111101111111000110100100110
1254.6	PASS	01110000110010111101111010010110
1257.1	PASS	01011000100000101000001110110100
1259.6	PASS	01100000100101001100101111010001
1262.1	PASS	01001000110100010011011111100000
1264.6	PASS	00011111101010110111100001111001
1267.1	PASS	00110010011100100110000000101101
1269.6	PASS	01110011000010000100010000111010
1272.1	PASS	00100011101101110111011011010110
1274.6	PASS	01100001110110101110110111101011
1277.1	PASS	01101100001110100001000101111101
1279.6	PASS	01011000010100100101110100001101
1282.1	PASS	00000111010110110010110111001000
1284.68	PASS	01110011000110101010100100111101
1287.17	PASS	01011011010111010001111011010100
1289.6	PASS	00111110100100110001111100101000
1292.11	PASS	00101100111000101001101100110000
1294.61	PASS	01010001001110101000001101010101
1297.12	PASS	01011000100001000110101100011100
1299.61	PASS	01011101100101000010100010101010
1302.1	PASS	00101001111110011110000011100101
1304.65	PASS	01010100000110111110111111101010
1307.11	PASS	01110110001001000001011011001001
1309.6	PASS	00111011010101000010001010110111
1312.1	PASS	00010000101100110011101011001111
1314.63	PASS	01100110110110011111010010011001
1317.15	PASS	01101111010010011001110110001111
1319.6	PASS	01001010000001110101000001011101
1322.1	PASS	00100110001011010010111110100011
1324.64	PASS	01100000100100101000100111101001
1327.1	PASS	00110100100111000101000110000111
1329.6	PASS	00000010101011001001000100001101
1332.12	PASS	00001111011001101110110111011010
1334.64	PASS	00101110100010011000101100011100
1337.1	PASS	01001000000010111111001100100010
1339.6	PASS	00001000100001110110001000100010
1342.1	PASS	01110000001110111010101010001101
1344.62	PASS	01011101001110100100100010001011
1347.14	PASS	00011101011100001100110101111110
1349.6	PASS	01011000110000110001101001001011
1352.1	PASS	01110000111100110101111101110011
1354.64	PASS	01111001111111111011000011110011
1357.1	PASS	00000001101110100110000000011000
1359.6	PASS	01110010111110101100100010001010
1362.13	PASS	00101110100001000001011011111111
1364.75	PASS	01100010000000011101011100110100
1367.1	PASS	01100110110101111100100100110000
1369.6	PASS	01100000110110011010001100001111
1372.1	PASS	01110000011000000101111101110101
1374.66	PASS	01000111000110110011001111110110
1377.33	PASS	01001010111100000111111111110010
1379.65	PASS	01110011011000000000111101001101
1382.1	PASS	00100111100011001100001101101000
1384.65	PASS	00001010011100001111010100100001
1387.1	PASS	01111101111011010100111011100001
1389.6	PASS	01100110110101011101011001011101
1392.11	PASS	01100000111011001010100001101001
1394.6	PASS	01010001001001001011011100110101
1397.1	PASS	01000001011110000010001000110001
1399.6	PASS	00110110000011001110000010001011
1402.1	PASS	00000111011010011110000101100110
1404.61	PASS	00111000010011001111001101010111
1407.23	PASS	01000011111110111111000110100001
1409.61	PASS	01010001101101001010001111100101
1412.1	PASS	00101010011101000011100101001011
1414.62	PASS	00110100010111011000000010110011
1417.1	PASS	01100110101011001000001010100000
1419.6	PASS	01000111101101000000101100001001
1422.1	PASS	01111101010000001010000010100101
1429.6	PASS	00101100010011100011101111100010
1432.1	PASS	01000100001111011000100100100111
1434.62	PASS	00100011111101111000001001110001
1437.1	PASS	01001110100101001101101100101001
1439.6	PASS	00001110110000001000100100001101
1442.13	PASS	00000010011001011011110000001100
1444.6	PASS	01100101000111001011100100001110
1447.19	PASS	01000000101110010111100111111110
1449.64	PASS	01010000111110000011001111100100
1452.1	PASS	01010111000101101110011101000011
1454.63	PASS	00100000101010010000110001100000
1457.1	PASS	00111010011010111000001101100000
1459.6	PASS	01101000011111100011000110010110
1462.1	PASS	00110100111010011010010001110010
1464.6	PASS	01010111001010110101001110000001
1467.14	PASS	01011101011101110110011011011100
1469.64	PASS	01001010000000100010010101110100
1472.1	PASS	01010010111010010000100010100001
1474.62	PASS	01000001001101011010110010001101
1477.1	PASS	00101010110100110111111001101101
1479.6	PASS	00100011000100010011110000010010
1482.13	PASS	01000000011111101101001110111010
1484.62	PASS	01000110011111100111100101101010
1487.18	PASS	00011001010101010100001001001110
1489.6	PASS	00101100011101000001101111100000
1492.1	PASS	01111010110100100010010111101100
1494.6	PASS	01111010101101111110011111110010
1497.21	PASS	00111111110111001111111111001111
1499.6	PASS	01000110000111101000111111001010
1502.2	PASS	00000000011100100011101010111101
1509.62	PASS	01111101101111000001011000101100
1512.13	PASS	01000111010100111110001100110001
1514.66	PASS	01010100011010001100101010001100
1517.15	PASS	00101011110010011101100010011111
1519.63	PASS	01010000101011001100010100101110
1522.12	PASS	01111110110001010111100001100010
1524.6	PASS	01010110011000101010101011110011
1527.12	PASS	01100111110001010110001111010011
1529.6	PASS	01010000000111001110011011011110
1532.1	PASS	00011001011110010010000111101001
1534.6	PASS	01011111101000010101010100001111
1537.11	PASS	01011000110101110111110011010101
1539.71	PASS	00101011010001001011000110000100
1542.12	PASS	00101010111000100110011101001101
1544.6	PASS	01110101111011000000011000111001
1547.14	PASS	01011010100011001100010010101010
1549.6	PASS	01001111110000111010001101010111
1552.1	PASS	00110101000110001100110110101010
1554.61	PASS	01101111011001100110111100100001
1557.1	PASS	00101110000010100001100010101010
1559.6	PASS	00011000110110010101100010000011
1562.17	PASS	01100101010000100000110100110011
1564.6	PASS	01010011011100001100001100110100
1567.11	PASS	00010000000111111011010110111000
1569.63	PASS	00010001110100110100101101001101
1572.1	PASS	01000110111101001011010101011111
1574.6	PASS	01101011101011111001010001011101
1577.12	PASS	01010100001101011001110011100110
1579.6	PASS	00001011110011111110101100111011
1582.1	PASS	01111111010111000111010010001011
1584.6	PASS	00001110111001111001001100000000
1587.15	PASS	00000101011000111110110010100101
1589.6	PASS	01100011010001010100011101100110
1592.1	PASS	01011001010100101010110001110100
1594.6	PASS	01000010101110000010000101111100
1597.1	PASS	01000110100111100111011000011100
1599.6	PASS	01001101010111000100110001111100
1602.1	PASS	01100110101000011000100010010001
1604.65	PASS	01110111000011010001110000111010
1607.13	PASS	01111101101110000110000011100101
1609.6	PASS	01010011111000011001101011011110
1612.1	PASS	00000000011111101000111111011000
1614.6	PASS	01110101000101011010111000101000
1617.11	PASS	01100010010111010000000000100101
1619.6	PASS	01000111101101001010111110010110
1622.1	PASS	00100111011100111100010110100001
1624.73	PASS	00100001101100111110000101000011
1627.11	PASS	00101000100010100000011011111110
1629.6	PASS	01111101110100010010001001111100
1632.16	PASS	00101101001011110011101101101100
1634.6	PASS	01110111111001100100011010100000
1637.1	PASS	00101111001001101110111111011111
1639.6	PASS	00100101010011100011000110101000
1642.1	PASS	00110000100111100001111110111010
1644.6	PASS	01011101001101010000010101000101
1647.1	PASS	01000011111011010010010011010001
1649.6	PASS	00000110000011000011100000101110
1652.11	PASS	00001100001111000101011100011100
1659.63	PASS	00110111111011110111011011011011
1662.11	PASS	01001010011001000100000010001101
1664.66	PASS	01111011110010100000111100100010
1667.1	PASS	00001110101001111100000010101100
1669.63	PASS	00100111010110100110001110111000
1672.14	PASS	00011111010010001101100100110111
1674.61	PASS	01100111101011001011100111101100
1677.17	PASS	01111100111000100110101000100000
1679.6	PASS	01110100101001011001101011101101
1682.1	PASS	00100100010111100111100101101111
1684.6	PASS	00110110011101100111100100010000
1687.1	PASS	00011100000001100010010101011111
1689.6	PASS	01010111011111111000111001011000
1692.13	PASS	01110111010110100110000001001000
1694.63	PASS	01001110011001110101010000101111
1697.15	PASS	01100001110010000000000111011111
1699.61	PASS	00010001111100110000100110100000
1702.11	PASS	01101010111111001111000010010100
1704.62	PASS	00000100000101101011101101101100
1707.1	PASS	01110000011010101011000110001100
1709.62	PASS	01101100101011101001011111111100
1712.11	PASS	00111010011111000101100100100010
1714.61	PASS	00111001101111111110010100101101
1717.13	PASS	01100101010111110000101011111001
1719.62	PASS	01000010110010011001010101101101
1722.1	PASS	01000000011100010100100101011100
1724.65	PASS	01001101100001110101100000010001
1727.1	PASS	01110000101001101110101111011010
1729.6	PASS	01011110110001100110111011111101
1732.1	PASS	00110101101000001101010010100111
1734.63	PASS	01010001111010010011101101110010
1737.12	PASS	00100111001111011110001101100001
1739.71	PASS	01010000000110110000100101100111
1742.15	PASS	00011111000001100111001001000111
1744.6	PASS	01100000001110001010001100111010
1747.1	PASS	00100110011001000110011000110000
1749.6	PASS	00001001011100001110110100000001
1752.1	PASS	01010100110101111110000101111110
1754.6	PASS	00101001000101010100001010110110
1757.11	PASS	00110010110011101100111111001100
1759.6	PASS	00100111101011000111010000100011
1762.14	PASS	00101010111111001011101000101110
1764.61	PASS	00110110001000110011100000001110
1767.1	PASS	01000010001101010011101011100110
1769.61	PASS	00110100101011011111001111111111
